seqid,phobius_start,phobius_end,phobius_type
TRIREDRAFT_73104-t26_1,0,0,OTHER
TRIREDRAFT_73110-t26_1,0,0,OTHER
TRIREDRAFT_73134-t26_1,0,0,OTHER
TRIREDRAFT_73190-t26_1,0,0,OTHER
TRIREDRAFT_73231-t26_1,0,0,OTHER
TRIREDRAFT_73417-t26_1,0,0,OTHER
TRIREDRAFT_73450-t26_1,0,0,OTHER
TRIREDRAFT_73501-t26_1,0,0,OTHER
TRIREDRAFT_73504-t26_1,0,0,OTHER
TRIREDRAFT_73511-t26_1,0,0,OTHER
TRIREDRAFT_73516-t26_1,0,0,OTHER
TRIREDRAFT_73517-t26_1,0,0,OTHER
TRIREDRAFT_73525-t26_1,0,0,OTHER
TRIREDRAFT_73536-t26_1,0,0,OTHER
TRIREDRAFT_73559-t26_1,0,0,OTHER
TRIREDRAFT_73560-t26_1,0,0,OTHER
TRIREDRAFT_73564-t26_1,0,0,OTHER
TRIREDRAFT_73570-t26_1,0,0,OTHER
TRIREDRAFT_73571-t26_1,0,0,OTHER
TRIREDRAFT_73574-t26_1,0,0,OTHER
TRIREDRAFT_73580-t26_1,0,0,OTHER
TRIREDRAFT_73587-t26_1,0,0,OTHER
TRIREDRAFT_73594-t26_1,0,0,OTHER
TRIREDRAFT_73604-t26_1,0,0,OTHER
TRIREDRAFT_73618-t26_1,0,0,OTHER
TRIREDRAFT_73621-t26_1,0,0,OTHER
TRIREDRAFT_73646-t26_1,0,0,OTHER
TRIREDRAFT_73654-t26_1,0,0,OTHER
TRIREDRAFT_73665-t26_1,0,0,OTHER
TRIREDRAFT_73689-t26_1,0,0,OTHER
TRIREDRAFT_73690-t26_1,0,0,OTHER
TRIREDRAFT_73697-t26_1,0,0,OTHER
TRIREDRAFT_73706.R111,0,0,OTHER
TRIREDRAFT_73708-t26_1,0,0,OTHER
TRIREDRAFT_73722-t26_1,0,0,OTHER
TRIREDRAFT_73733-t26_1,0,0,OTHER
TRIREDRAFT_73749-t26_1,0,0,OTHER
TRIREDRAFT_73760-t26_1,0,0,OTHER
TRIREDRAFT_73765-t26_1,0,0,OTHER
TRIREDRAFT_73769-t26_1,0,0,OTHER
TRIREDRAFT_73774-t26_1,0,0,OTHER
TRIREDRAFT_73778-t26_1,0,0,OTHER
TRIREDRAFT_73783-t26_1,0,0,OTHER
TRIREDRAFT_73790-t26_1,0,0,OTHER
TRIREDRAFT_73792-t26_1,0,0,OTHER
TRIREDRAFT_73809.R99,0,0,OTHER
TRIREDRAFT_73818.R40,0,0,OTHER
TRIREDRAFT_73823-t26_1,0,0,OTHER
TRIREDRAFT_73829-t26_1,0,0,OTHER
TRIREDRAFT_73832-t26_1,0,0,OTHER
TRIREDRAFT_73837.R39,0,0,OTHER
TRIREDRAFT_73840-t26_1,0,0,OTHER
TRIREDRAFT_73842-t26_1,0,0,OTHER
TRIREDRAFT_73846-t26_1,0,0,OTHER
TRIREDRAFT_73862-t26_1,0,0,OTHER
TRIREDRAFT_73873-t26_1,0,0,OTHER
TRIREDRAFT_73876-t26_1,0,0,OTHER
TRIREDRAFT_73881-t26_1,0,0,OTHER
TRIREDRAFT_73895-t26_1,0,0,OTHER
TRIREDRAFT_73903-t26_1,0,0,OTHER
TRIREDRAFT_73904-t26_1,0,0,OTHER
TRIREDRAFT_73912.R88,0,0,OTHER
TRIREDRAFT_73918.R28,0,0,OTHER
TRIREDRAFT_73924-t26_1,0,0,OTHER
TRIREDRAFT_73937.R86,0,0,OTHER
TRIREDRAFT_73940-t26_1,0,0,OTHER
TRIREDRAFT_73961-t26_1,0,0,OTHER
TRIREDRAFT_73963-t26_1,0,0,OTHER
TRIREDRAFT_73967-t26_1,0,0,OTHER
TRIREDRAFT_73975.R82,0,0,OTHER
TRIREDRAFT_73985-t26_1,0,0,OTHER
TRIREDRAFT_73997-t26_1,0,0,OTHER
TRIREDRAFT_74017-t26_1,0,0,OTHER
TRIREDRAFT_74020-t26_1,0,0,OTHER
TRIREDRAFT_74026-t26_1,0,0,OTHER
TRIREDRAFT_74030-t26_1,0,0,OTHER
TRIREDRAFT_74041.R74,0,0,OTHER
TRIREDRAFT_74047-t26_1,0,0,OTHER
TRIREDRAFT_74054-t26_1,0,0,OTHER
TRIREDRAFT_74057-t26_1,0,0,OTHER
TRIREDRAFT_74080-t26_1,0,0,OTHER
TRIREDRAFT_74086.R70,0,0,OTHER
TRIREDRAFT_74091-t26_1,0,0,OTHER
TRIREDRAFT_74099-t26_1,0,0,OTHER
TRIREDRAFT_74103-t26_1,0,0,OTHER
TRIREDRAFT_74118.R64,0,0,OTHER
TRIREDRAFT_74122-t26_1,0,0,OTHER
TRIREDRAFT_74123-t26_1,0,0,OTHER
TRIREDRAFT_74129-t26_1,0,0,OTHER
TRIREDRAFT_74158-t26_1,0,0,OTHER
TRIREDRAFT_74162-t26_1,0,0,OTHER
TRIREDRAFT_74163-t26_1,0,0,OTHER
TRIREDRAFT_74168-t26_1,0,0,OTHER
TRIREDRAFT_74172-t26_1,0,0,OTHER
TRIREDRAFT_74177-t26_1,0,0,OTHER
TRIREDRAFT_74187.R54,0,0,OTHER
TRIREDRAFT_74194-t26_1,0,0,OTHER
TRIREDRAFT_74214-t26_1,0,0,OTHER
TRIREDRAFT_74228-t26_1,0,0,OTHER
TRIREDRAFT_74233.R116,0,0,OTHER
TRIREDRAFT_74235-t26_1,0,0,OTHER
TRIREDRAFT_74241.R115,0,0,OTHER
TRIREDRAFT_74252-t26_1,0,0,OTHER
TRIREDRAFT_74258-t26_1,0,0,OTHER
TRIREDRAFT_74289-t26_1,0,0,OTHER
TRIREDRAFT_74318-t26_1,0,0,OTHER
TRIREDRAFT_74323-t26_1,0,0,OTHER
TRIREDRAFT_74346-t26_1,0,0,OTHER
TRIREDRAFT_74351-t26_1,0,0,OTHER
TRIREDRAFT_74356-t26_1,0,0,OTHER
TRIREDRAFT_74366-t26_1,0,0,OTHER
TRIREDRAFT_74374-t26_1,0,0,OTHER
TRIREDRAFT_74375-t26_1,0,0,OTHER
TRIREDRAFT_74381-t26_1,0,0,OTHER
TRIREDRAFT_74390-t26_1,0,0,OTHER
TRIREDRAFT_74397-t26_1,0,0,OTHER
TRIREDRAFT_74400-t26_1,0,0,OTHER
TRIREDRAFT_74406-t26_1,0,0,OTHER
TRIREDRAFT_74409-t26_1,0,0,OTHER
TRIREDRAFT_74437-t26_1,0,0,OTHER
TRIREDRAFT_74442-t26_1,0,0,OTHER
TRIREDRAFT_74444-t26_1,0,0,OTHER
TRIREDRAFT_74449-t26_1,0,0,OTHER
TRIREDRAFT_74453-t26_1,0,0,OTHER
TRIREDRAFT_74476-t26_1,0,0,OTHER
TRIREDRAFT_74477-t26_1,0,0,OTHER
TRIREDRAFT_74480-t26_1,0,0,OTHER
TRIREDRAFT_74498-t26_1,0,0,OTHER
TRIREDRAFT_74502-t26_1,0,0,OTHER
TRIREDRAFT_74505-t26_1,0,0,OTHER
TRIREDRAFT_74508-t26_1,0,0,OTHER
TRIREDRAFT_74515-t26_1,0,0,OTHER
TRIREDRAFT_74531-t26_1,0,0,OTHER
TRIREDRAFT_74534-t26_1,0,0,OTHER
TRIREDRAFT_74559-t26_1,0,0,OTHER
TRIREDRAFT_74563-t26_1,0,0,OTHER
TRIREDRAFT_74568-t26_1,0,0,OTHER
TRIREDRAFT_74570-t26_1,0,0,OTHER
TRIREDRAFT_74576-t26_1,0,0,OTHER
TRIREDRAFT_74580-t26_1,0,0,OTHER
TRIREDRAFT_74601-t26_1,0,0,OTHER
TRIREDRAFT_74622-t26_1,0,0,OTHER
TRIREDRAFT_74624-t26_1,0,0,OTHER
TRIREDRAFT_74635-t26_1,0,0,OTHER
TRIREDRAFT_74681-t26_1,0,0,OTHER
TRIREDRAFT_74682-t26_1,0,0,OTHER
TRIREDRAFT_74693-t26_1,0,0,OTHER
TRIREDRAFT_74701.R161,0,0,OTHER
TRIREDRAFT_74711-t26_1,0,0,OTHER
TRIREDRAFT_74725-t26_1,0,0,OTHER
TRIREDRAFT_74731-t26_1,0,0,OTHER
TRIREDRAFT_74745.R48,0,0,OTHER
TRIREDRAFT_74751-t26_1,0,0,OTHER
TRIREDRAFT_74765.R49,0,0,OTHER
TRIREDRAFT_74774-t26_1,0,0,OTHER
TRIREDRAFT_74782-t26_1,0,0,OTHER
TRIREDRAFT_74795-t26_1,0,0,OTHER
TRIREDRAFT_74804-t26_1,0,0,OTHER
TRIREDRAFT_74818-t26_1,0,0,OTHER
TRIREDRAFT_74848-t26_1,0,0,OTHER
TRIREDRAFT_74851-t26_1,0,0,OTHER
TRIREDRAFT_74854-t26_1,0,0,OTHER
TRIREDRAFT_74857-t26_1,0,0,OTHER
TRIREDRAFT_74861-t26_1,0,0,OTHER
TRIREDRAFT_74884-t26_1,0,0,OTHER
TRIREDRAFT_74892-t26_1,0,0,OTHER
TRIREDRAFT_74902-t26_1,0,0,OTHER
TRIREDRAFT_74907-t26_1,0,0,OTHER
TRIREDRAFT_74913-t26_1,0,0,OTHER
TRIREDRAFT_74932-t26_1,0,0,OTHER
TRIREDRAFT_74933-t26_1,0,0,OTHER
TRIREDRAFT_74943-t26_1,0,0,OTHER
TRIREDRAFT_74946-t26_1,0,0,OTHER
TRIREDRAFT_74953-t26_1,0,0,OTHER
TRIREDRAFT_74971-t26_1,0,0,OTHER
TRIREDRAFT_74983-t26_1,0,0,OTHER
TRIREDRAFT_74987.R211,0,0,OTHER
TRIREDRAFT_74989-t26_1,0,0,OTHER
TRIREDRAFT_74997-t26_1,0,0,OTHER
TRIREDRAFT_75000-t26_1,0,0,OTHER
TRIREDRAFT_75001-t26_1,0,0,OTHER
TRIREDRAFT_75009-t26_1,0,0,OTHER
TRIREDRAFT_75012-t26_1,0,0,OTHER
TRIREDRAFT_75021.R214,0,0,OTHER
TRIREDRAFT_75024-t26_1,0,0,OTHER
TRIREDRAFT_75027-t26_1,0,0,OTHER
TRIREDRAFT_75032-t26_1,0,0,OTHER
TRIREDRAFT_75036-t26_1,0,0,OTHER
TRIREDRAFT_75056-t26_1,0,0,OTHER
TRIREDRAFT_75063-t26_1,0,0,OTHER
TRIREDRAFT_75069-t26_1,0,0,OTHER
TRIREDRAFT_75072-t26_1,0,0,OTHER
TRIREDRAFT_75074-t26_1,0,0,OTHER
TRIREDRAFT_75078.R34,0,0,OTHER
TRIREDRAFT_75079.R221,0,0,OTHER
TRIREDRAFT_75102-t26_1,0,0,OTHER
TRIREDRAFT_75105-t26_1,0,0,OTHER
TRIREDRAFT_75116-t26_1,0,0,OTHER
TRIREDRAFT_75139-t26_1,0,0,OTHER
TRIREDRAFT_75146-t26_1,0,0,OTHER
TRIREDRAFT_75156-t26_1,0,0,OTHER
TRIREDRAFT_75159-t26_1,0,0,OTHER
TRIREDRAFT_75165-t26_1,0,0,OTHER
TRIREDRAFT_75169-t26_1,0,0,OTHER
TRIREDRAFT_75175-t26_1,0,0,OTHER
TRIREDRAFT_75184-t26_1,0,0,OTHER
TRIREDRAFT_75189-t26_1,0,0,OTHER
TRIREDRAFT_75195-t26_1,0,0,OTHER
TRIREDRAFT_75196-t26_1,0,0,OTHER
TRIREDRAFT_75200-t26_1,0,0,OTHER
TRIREDRAFT_75204-t26_1,0,0,OTHER
TRIREDRAFT_75205-t26_1,0,0,OTHER
TRIREDRAFT_75210-t26_1,0,0,OTHER
TRIREDRAFT_75226-t26_1,0,0,OTHER
TRIREDRAFT_75230-t26_1,0,0,OTHER
TRIREDRAFT_75235-t26_1,0,0,OTHER
TRIREDRAFT_75247-t26_1,0,0,OTHER
TRIREDRAFT_75258-t26_1,0,0,OTHER
TRIREDRAFT_75260-t26_1,0,0,OTHER
TRIREDRAFT_75262-t26_1,0,0,OTHER
TRIREDRAFT_75271-t26_1,0,0,OTHER
TRIREDRAFT_75280-t26_1,0,0,OTHER
TRIREDRAFT_75290-t26_1,0,0,OTHER
TRIREDRAFT_75294-t26_1,0,0,OTHER
TRIREDRAFT_75304-t26_1,0,0,OTHER
TRIREDRAFT_75311-t26_1,0,0,OTHER
TRIREDRAFT_75316-t26_1,0,0,OTHER
TRIREDRAFT_75324-t26_1,0,0,OTHER
TRIREDRAFT_75334-t26_1,0,0,OTHER
TRIREDRAFT_75335-t26_1,0,0,OTHER
TRIREDRAFT_75336-t26_1,0,0,OTHER
TRIREDRAFT_75342-t26_1,0,0,OTHER
TRIREDRAFT_75347-t26_1,0,0,OTHER
TRIREDRAFT_75361-t26_1,0,0,OTHER
TRIREDRAFT_75368-t26_1,0,0,OTHER
TRIREDRAFT_75383-t26_1,0,0,OTHER
TRIREDRAFT_75394-t26_1,0,0,OTHER
TRIREDRAFT_75397-t26_1,0,0,OTHER
TRIREDRAFT_75403-t26_1,0,0,OTHER
TRIREDRAFT_75409-t26_1,0,0,OTHER
TRIREDRAFT_75414-t26_1,0,0,OTHER
TRIREDRAFT_75418-t26_1,0,0,OTHER
TRIREDRAFT_75421-t26_1,0,0,OTHER
TRIREDRAFT_75424-t26_1,0,0,OTHER
TRIREDRAFT_75428-t26_1,0,0,OTHER
TRIREDRAFT_75430-t26_1,0,0,OTHER
TRIREDRAFT_75434-t26_1,0,0,OTHER
TRIREDRAFT_75440-t26_1,0,0,OTHER
TRIREDRAFT_75444-t26_1,0,0,OTHER
TRIREDRAFT_75447-t26_1,0,0,OTHER
TRIREDRAFT_75450-t26_1,0,0,OTHER
TRIREDRAFT_75470-t26_1,0,0,OTHER
TRIREDRAFT_75472-t26_1,0,0,OTHER
TRIREDRAFT_75475-t26_1,0,0,OTHER
TRIREDRAFT_75506-t26_1,0,0,OTHER
TRIREDRAFT_75514-t26_1,0,0,OTHER
TRIREDRAFT_75518-t26_1,0,0,OTHER
TRIREDRAFT_75529-t26_1,0,0,OTHER
TRIREDRAFT_75534-t26_1,0,0,OTHER
TRIREDRAFT_75535-t26_1,0,0,OTHER
TRIREDRAFT_75547-t26_1,0,0,OTHER
TRIREDRAFT_75551-t26_1,0,0,OTHER
TRIREDRAFT_75564-t26_1,0,0,OTHER
TRIREDRAFT_75566-t26_1,0,0,OTHER
TRIREDRAFT_75568-t26_1,0,0,OTHER
TRIREDRAFT_75580-t26_1,0,0,OTHER
TRIREDRAFT_75589-t26_1,0,0,OTHER
TRIREDRAFT_75604-t26_1,0,0,OTHER
TRIREDRAFT_75609-t26_1,0,0,OTHER
TRIREDRAFT_75620-t26_1,0,0,OTHER
TRIREDRAFT_75646-t26_1,0,0,OTHER
TRIREDRAFT_75655-t26_1,0,0,OTHER
TRIREDRAFT_75662-t26_1,0,0,OTHER
TRIREDRAFT_75664-t26_1,0,0,OTHER
TRIREDRAFT_75672-t26_1,0,0,OTHER
TRIREDRAFT_75686-t26_1,0,0,OTHER
TRIREDRAFT_75687-t26_1,0,0,OTHER
TRIREDRAFT_75689-t26_1,0,0,OTHER
TRIREDRAFT_75704-t26_1,0,0,OTHER
TRIREDRAFT_75707-t26_1,0,0,OTHER
TRIREDRAFT_75736-t26_1,0,0,OTHER
TRIREDRAFT_75739-t26_1,0,0,OTHER
TRIREDRAFT_75742-t26_1,0,0,OTHER
TRIREDRAFT_75753-t26_1,0,0,OTHER
TRIREDRAFT_75758-t26_1,0,0,OTHER
TRIREDRAFT_75764-t26_1,0,0,OTHER
TRIREDRAFT_75769-t26_1,0,0,OTHER
TRIREDRAFT_75794-t26_1,0,0,OTHER
TRIREDRAFT_75838-t26_1,0,0,OTHER
TRIREDRAFT_75845-t26_1,0,0,OTHER
TRIREDRAFT_75854-t26_1,0,0,OTHER
TRIREDRAFT_75859-t26_1,0,0,OTHER
TRIREDRAFT_75872-t26_1,0,0,OTHER
TRIREDRAFT_75878-t26_1,0,0,OTHER
TRIREDRAFT_75879-t26_1,0,0,OTHER
TRIREDRAFT_75884-t26_1,0,0,OTHER
TRIREDRAFT_75890-t26_1,0,0,OTHER
TRIREDRAFT_75918-t26_1,0,0,OTHER
TRIREDRAFT_75921-t26_1,0,0,OTHER
TRIREDRAFT_75923-t26_1,0,0,OTHER
TRIREDRAFT_75934-t26_1,0,0,OTHER
TRIREDRAFT_75935-t26_1,0,0,OTHER
TRIREDRAFT_75937-t26_1,0,0,OTHER
TRIREDRAFT_75939-t26_1,0,0,OTHER
TRIREDRAFT_75949-t26_1,0,0,OTHER
TRIREDRAFT_75954-t26_1,0,0,OTHER
TRIREDRAFT_75965-t26_1,0,0,OTHER
TRIREDRAFT_75985-t26_1,0,0,OTHER
TRIREDRAFT_75992-t26_1,0,0,OTHER
TRIREDRAFT_75998-t26_1,0,0,OTHER
TRIREDRAFT_76009-t26_1,0,0,OTHER
TRIREDRAFT_76010-t26_1,0,0,OTHER
TRIREDRAFT_76018-t26_1,0,0,OTHER
TRIREDRAFT_76029-t26_1,0,0,OTHER
TRIREDRAFT_76034-t26_1,0,0,OTHER
TRIREDRAFT_76037-t26_1,0,0,OTHER
TRIREDRAFT_76039-t26_1,0,0,OTHER
TRIREDRAFT_76050-t26_1,0,0,OTHER
TRIREDRAFT_76057-t26_1,0,0,OTHER
TRIREDRAFT_76073-t26_1,0,0,OTHER
TRIREDRAFT_76082-t26_1,0,0,OTHER
TRIREDRAFT_76114-t26_1,0,0,OTHER
TRIREDRAFT_76123-t26_1,0,0,OTHER
TRIREDRAFT_76136-t26_1,0,0,OTHER
TRIREDRAFT_76141-t26_1,0,0,OTHER
TRIREDRAFT_76159-t26_1,0,0,OTHER
TRIREDRAFT_76169-t26_1,0,0,OTHER
TRIREDRAFT_76191-t26_1,0,0,OTHER
TRIREDRAFT_76200-t26_1,0,0,OTHER
TRIREDRAFT_76204-t26_1,0,0,OTHER
TRIREDRAFT_76215-t26_1,0,0,OTHER
TRIREDRAFT_76218-t26_1,0,0,OTHER
TRIREDRAFT_76220-t26_1,0,0,OTHER
TRIREDRAFT_76238-t26_1,0,0,OTHER
TRIREDRAFT_76247-t26_1,0,0,OTHER
TRIREDRAFT_76249-t26_1,0,0,OTHER
TRIREDRAFT_76250-t26_1,0,0,OTHER
TRIREDRAFT_76269-t26_1,0,0,OTHER
TRIREDRAFT_76288-t26_1,0,0,OTHER
TRIREDRAFT_76291-t26_1,0,0,OTHER
TRIREDRAFT_76324-t26_1,0,0,OTHER
TRIREDRAFT_76329-t26_1,0,0,OTHER
TRIREDRAFT_76330-t26_1,0,0,OTHER
TRIREDRAFT_76336-t26_1,0,0,OTHER
TRIREDRAFT_76340-t26_1,0,0,OTHER
TRIREDRAFT_76359-t26_1,0,0,OTHER
TRIREDRAFT_76363-t26_1,0,0,OTHER
TRIREDRAFT_76366-t26_1,0,0,OTHER
TRIREDRAFT_76374-t26_1,0,0,OTHER
TRIREDRAFT_76381-t26_1,0,0,OTHER
TRIREDRAFT_76393-t26_1,0,0,OTHER
TRIREDRAFT_76421-t26_1,0,0,OTHER
TRIREDRAFT_76451-t26_1,0,0,OTHER
TRIREDRAFT_76453-t26_1,0,0,OTHER
TRIREDRAFT_76481-t26_1,0,0,OTHER
TRIREDRAFT_76491-t26_1,0,0,OTHER
TRIREDRAFT_76502-t26_1,0,0,OTHER
TRIREDRAFT_76505-t26_1,0,0,OTHER
TRIREDRAFT_76514-t26_1,0,0,OTHER
TRIREDRAFT_76515-t26_1,0,0,OTHER
TRIREDRAFT_76522-t26_1,0,0,OTHER
TRIREDRAFT_76532-t26_1,0,0,OTHER
TRIREDRAFT_76539-t26_1,0,0,OTHER
TRIREDRAFT_76540-t26_1,0,0,OTHER
TRIREDRAFT_76543-t26_1,0,0,OTHER
TRIREDRAFT_76551-t26_1,0,0,OTHER
TRIREDRAFT_76564-t26_1,0,0,OTHER
TRIREDRAFT_76571-t26_1,0,0,OTHER
TRIREDRAFT_76590-t26_1,0,0,OTHER
TRIREDRAFT_76601-t26_1,0,0,OTHER
TRIREDRAFT_76617-t26_1,0,0,OTHER
TRIREDRAFT_76633-t26_1,0,0,OTHER
TRIREDRAFT_76641-t26_1,0,0,OTHER
TRIREDRAFT_76646-t26_1,0,0,OTHER
TRIREDRAFT_76652-t26_1,0,0,OTHER
TRIREDRAFT_76658-t26_1,0,0,OTHER
TRIREDRAFT_76677-t26_1,0,0,OTHER
TRIREDRAFT_76682-t26_1,0,0,OTHER
TRIREDRAFT_76690-t26_1,0,0,OTHER
TRIREDRAFT_76696-t26_1,0,0,OTHER
TRIREDRAFT_76700-t26_1,0,0,OTHER
TRIREDRAFT_76701-t26_1,0,0,OTHER
TRIREDRAFT_76705-t26_1,0,0,OTHER
TRIREDRAFT_76706-t26_1,0,0,OTHER
TRIREDRAFT_76710-t26_1,0,0,OTHER
TRIREDRAFT_76722-t26_1,0,0,OTHER
TRIREDRAFT_76734-t26_1,0,0,OTHER
TRIREDRAFT_76740-t26_1,0,0,OTHER
TRIREDRAFT_76771-t26_1,0,0,OTHER
TRIREDRAFT_76775-t26_1,0,0,OTHER
TRIREDRAFT_76784-t26_1,0,0,OTHER
TRIREDRAFT_76795-t26_1,0,0,OTHER
TRIREDRAFT_76817-t26_1,0,0,OTHER
TRIREDRAFT_76822-t26_1,0,0,OTHER
TRIREDRAFT_76828-t26_1,0,0,OTHER
TRIREDRAFT_76833-t26_1,0,0,OTHER
TRIREDRAFT_76845-t26_1,0,0,OTHER
TRIREDRAFT_76872-t26_1,0,0,OTHER
TRIREDRAFT_76875-t26_1,0,0,OTHER
TRIREDRAFT_76880-t26_1,0,0,OTHER
TRIREDRAFT_76897-t26_1,0,0,OTHER
TRIREDRAFT_76905-t26_1,0,0,OTHER
TRIREDRAFT_76910-t26_1,0,0,OTHER
TRIREDRAFT_76927-t26_1,0,0,OTHER
TRIREDRAFT_76930-t26_1,0,0,OTHER
TRIREDRAFT_76939-t26_1,0,0,OTHER
TRIREDRAFT_76960-t26_1,0,0,OTHER
TRIREDRAFT_76992-t26_1,0,0,OTHER
TRIREDRAFT_76995-t26_1,0,0,OTHER
TRIREDRAFT_77000-t26_1,0,0,OTHER
TRIREDRAFT_77007-t26_1,0,0,OTHER
TRIREDRAFT_77009-t26_1,0,0,OTHER
TRIREDRAFT_77014-t26_1,0,0,OTHER
TRIREDRAFT_77025-t26_1,0,0,OTHER
TRIREDRAFT_77031-t26_1,0,0,OTHER
TRIREDRAFT_77038-t26_1,0,0,OTHER
TRIREDRAFT_77084-t26_1,0,0,OTHER
TRIREDRAFT_77086-t26_1,0,0,OTHER
TRIREDRAFT_77098-t26_1,0,0,OTHER
TRIREDRAFT_77099-t26_1,0,0,OTHER
TRIREDRAFT_77119-t26_1,0,0,OTHER
TRIREDRAFT_77122-t26_1,0,0,OTHER
TRIREDRAFT_77135-t26_1,0,0,OTHER
TRIREDRAFT_77142-t26_1,0,0,OTHER
TRIREDRAFT_77154-t26_1,0,0,OTHER
TRIREDRAFT_77167-t26_1,0,0,OTHER
TRIREDRAFT_77188-t26_1,0,0,OTHER
TRIREDRAFT_77191-t26_1,0,0,OTHER
TRIREDRAFT_77193-t26_1,0,0,OTHER
TRIREDRAFT_77202-t26_1,0,0,OTHER
TRIREDRAFT_77209-t26_1,0,0,OTHER
TRIREDRAFT_77215-t26_1,0,0,OTHER
TRIREDRAFT_77218-t26_1,0,0,OTHER
TRIREDRAFT_77222-t26_1,0,0,OTHER
TRIREDRAFT_77234-t26_1,0,0,OTHER
TRIREDRAFT_77242-t26_1,0,0,OTHER
TRIREDRAFT_77251-t26_1,0,0,OTHER
TRIREDRAFT_77279-t26_1,0,0,OTHER
TRIREDRAFT_77281-t26_1,0,0,OTHER
TRIREDRAFT_77291-t26_1,0,0,OTHER
TRIREDRAFT_77309-t26_1,0,0,OTHER
TRIREDRAFT_77311-t26_1,0,0,OTHER
TRIREDRAFT_77330-t26_1,0,0,OTHER
TRIREDRAFT_77336-t26_1,0,0,OTHER
TRIREDRAFT_77339-t26_1,0,0,OTHER
TRIREDRAFT_77353-t26_1,0,0,OTHER
TRIREDRAFT_77364-t26_1,0,0,OTHER
TRIREDRAFT_77373-t26_1,0,0,OTHER
TRIREDRAFT_77380-t26_1,0,0,OTHER
TRIREDRAFT_77404-t26_1,0,0,OTHER
TRIREDRAFT_77412-t26_1,0,0,OTHER
TRIREDRAFT_77423-t26_1,0,0,OTHER
TRIREDRAFT_77425-t26_1,0,0,OTHER
TRIREDRAFT_77440-t26_1,0,0,OTHER
TRIREDRAFT_77441-t26_1,0,0,OTHER
TRIREDRAFT_77447-t26_1,0,0,OTHER
TRIREDRAFT_77456-t26_1,0,0,OTHER
TRIREDRAFT_77466-t26_1,0,0,OTHER
TRIREDRAFT_77473-t26_1,0,0,OTHER
TRIREDRAFT_77476-t26_1,0,0,OTHER
TRIREDRAFT_77478-t26_1,0,0,OTHER
TRIREDRAFT_77481-t26_1,0,0,OTHER
TRIREDRAFT_77485-t26_1,0,0,OTHER
TRIREDRAFT_77495-t26_1,0,0,OTHER
TRIREDRAFT_77505-t26_1,0,0,OTHER
TRIREDRAFT_77506-t26_1,0,0,OTHER
TRIREDRAFT_77512-t26_1,0,0,OTHER
TRIREDRAFT_77513-t26_1,0,0,OTHER
TRIREDRAFT_77541-t26_1,0,0,OTHER
TRIREDRAFT_77552-t26_1,0,0,OTHER
TRIREDRAFT_77570-t26_1,0,0,OTHER
TRIREDRAFT_77583-t26_1,0,0,OTHER
TRIREDRAFT_77587-t26_1,0,0,OTHER
TRIREDRAFT_77591-t26_1,0,0,OTHER
TRIREDRAFT_77593-t26_1,0,0,OTHER
TRIREDRAFT_77602-t26_1,0,0,OTHER
TRIREDRAFT_77609-t26_1,0,0,OTHER
TRIREDRAFT_77613-t26_1,0,0,OTHER
TRIREDRAFT_77616-t26_1,0,0,OTHER
TRIREDRAFT_77629-t26_1,0,0,OTHER
TRIREDRAFT_77642-t26_1,0,0,OTHER
TRIREDRAFT_77647-t26_1,0,0,OTHER
TRIREDRAFT_77656-t26_1,0,0,OTHER
TRIREDRAFT_77661-t26_1,0,0,OTHER
TRIREDRAFT_77667-t26_1,0,0,OTHER
TRIREDRAFT_77672-t26_1,0,0,OTHER
TRIREDRAFT_77685-t26_1,0,0,OTHER
TRIREDRAFT_77689-t26_1,0,0,OTHER
TRIREDRAFT_77703-t26_1,0,0,OTHER
TRIREDRAFT_77706-t26_1,0,0,OTHER
TRIREDRAFT_77713-t26_1,0,0,OTHER
TRIREDRAFT_77714-t26_1,0,0,OTHER
TRIREDRAFT_77732-t26_1,0,0,OTHER
TRIREDRAFT_77736-t26_1,0,0,OTHER
TRIREDRAFT_77739-t26_1,0,0,OTHER
TRIREDRAFT_77743-t26_1,0,0,OTHER
TRIREDRAFT_77744-t26_1,0,0,OTHER
TRIREDRAFT_77747-t26_1,0,0,OTHER
TRIREDRAFT_77749-t26_1,0,0,OTHER
TRIREDRAFT_77758-t26_1,0,0,OTHER
TRIREDRAFT_77764-t26_1,0,0,OTHER
TRIREDRAFT_77767-t26_1,0,0,OTHER
TRIREDRAFT_77770-t26_1,0,0,OTHER
TRIREDRAFT_77780-t26_1,0,0,OTHER
TRIREDRAFT_77795-t26_1,0,0,OTHER
TRIREDRAFT_77806-t26_1,0,0,OTHER
TRIREDRAFT_77811-t26_1,0,0,OTHER
TRIREDRAFT_77829-t26_1,0,0,OTHER
TRIREDRAFT_77836-t26_1,0,0,OTHER
TRIREDRAFT_77848-t26_1,0,0,OTHER
TRIREDRAFT_77850-t26_1,0,0,OTHER
TRIREDRAFT_77870-t26_1,0,0,OTHER
TRIREDRAFT_77878-t26_1,0,0,OTHER
TRIREDRAFT_77887-t26_1,0,0,OTHER
TRIREDRAFT_77906-t26_1,0,0,OTHER
TRIREDRAFT_77915-t26_1,0,0,OTHER
TRIREDRAFT_77932-t26_1,0,0,OTHER
TRIREDRAFT_77969-t26_1,0,0,OTHER
TRIREDRAFT_77974-t26_1,0,0,OTHER
