seqid,phobius_start,phobius_end,phobius_type
tr|A0A1B2JE57|A0A1B2JE57_PICPA,0,0,OTHER
tr|A0A1B2JE59|A0A1B2JE59_PICPA,0,0,OTHER
tr|A0A1B2JE62|A0A1B2JE62_PICPA,0,0,OTHER
tr|A0A1B2JE69|A0A1B2JE69_PICPA,0,0,OTHER
tr|A0A1B2JE70|A0A1B2JE70_PICPA,0,0,OTHER
tr|A0A1B2JE71|A0A1B2JE71_PICPA,0,0,OTHER
tr|A0A1B2JE72|A0A1B2JE72_PICPA,0,0,OTHER
tr|A0A1B2JE73|A0A1B2JE73_PICPA,0,0,OTHER
tr|A0A1B2JE75|A0A1B2JE75_PICPA,0,0,OTHER
tr|A0A1B2JE76|A0A1B2JE76_PICPA,0,0,OTHER
tr|A0A1B2JE78|A0A1B2JE78_PICPA,0,0,OTHER
tr|A0A1B2JE80|A0A1B2JE80_PICPA,0,0,OTHER
tr|A0A1B2JE81|A0A1B2JE81_PICPA,0,0,OTHER
tr|A0A1B2JE82|A0A1B2JE82_PICPA,0,0,OTHER
tr|A0A1B2JE84|A0A1B2JE84_PICPA,0,0,OTHER
tr|A0A1B2JE87|A0A1B2JE87_PICPA,0,0,OTHER
tr|A0A1B2JE90|A0A1B2JE90_PICPA,0,0,OTHER
tr|A0A1B2JE91|A0A1B2JE91_PICPA,0,0,OTHER
tr|A0A1B2JE92|A0A1B2JE92_PICPA,0,0,OTHER
tr|A0A1B2JE93|A0A1B2JE93_PICPA,0,0,OTHER
tr|A0A1B2JE96|A0A1B2JE96_PICPA,0,0,OTHER
tr|A0A1B2JEA2|A0A1B2JEA2_PICPA,0,0,OTHER
tr|A0A1B2JEA5|A0A1B2JEA5_PICPA,0,0,OTHER
tr|A0A1B2JEA6|A0A1B2JEA6_PICPA,0,0,OTHER
tr|A0A1B2JEA7|A0A1B2JEA7_PICPA,0,0,OTHER
tr|A0A1B2JEA8|A0A1B2JEA8_PICPA,0,0,OTHER
tr|A0A1B2JEA9|A0A1B2JEA9_PICPA,0,0,OTHER
tr|A0A1B2JEB0|A0A1B2JEB0_PICPA,0,0,OTHER
tr|A0A1B2JEB5|A0A1B2JEB5_PICPA,0,0,OTHER
tr|A0A1B2JEB6|A0A1B2JEB6_PICPA,0,0,OTHER
tr|A0A1B2JEC0|A0A1B2JEC0_PICPA,0,0,OTHER
tr|A0A1B2JEC1|A0A1B2JEC1_PICPA,0,0,OTHER
tr|A0A1B2JEC5|A0A1B2JEC5_PICPA,0,0,OTHER
tr|A0A1B2JEC6|A0A1B2JEC6_PICPA,0,0,OTHER
tr|A0A1B2JED0|A0A1B2JED0_PICPA,0,0,OTHER
tr|A0A1B2JED3|A0A1B2JED3_PICPA,0,0,OTHER
tr|A0A1B2JED4|A0A1B2JED4_PICPA,0,0,OTHER
tr|A0A1B2JED8|A0A1B2JED8_PICPA,0,0,OTHER
tr|A0A1B2JEE4|A0A1B2JEE4_PICPA,0,0,OTHER
tr|A0A1B2JEE6|A0A1B2JEE6_PICPA,0,0,OTHER
tr|A0A1B2JEF4|A0A1B2JEF4_PICPA,0,0,OTHER
tr|A0A1B2JEF9|A0A1B2JEF9_PICPA,0,0,OTHER
tr|A0A1B2JEG1|A0A1B2JEG1_PICPA,0,0,OTHER
tr|A0A1B2JEG3|A0A1B2JEG3_PICPA,0,0,OTHER
tr|A0A1B2JEG4|A0A1B2JEG4_PICPA,0,0,OTHER
tr|A0A1B2JEG8|A0A1B2JEG8_PICPA,0,0,OTHER
tr|A0A1B2JEG9|A0A1B2JEG9_PICPA,0,0,OTHER
tr|A0A1B2JEH1|A0A1B2JEH1_PICPA,0,0,OTHER
tr|A0A1B2JEH4|A0A1B2JEH4_PICPA,0,0,OTHER
tr|A0A1B2JEH7|A0A1B2JEH7_PICPA,0,0,OTHER
tr|A0A1B2JEH8|A0A1B2JEH8_PICPA,0,0,OTHER
tr|A0A1B2JEI2|A0A1B2JEI2_PICPA,0,0,OTHER
tr|A0A1B2JEI4|A0A1B2JEI4_PICPA,0,0,OTHER
tr|A0A1B2JEI5|A0A1B2JEI5_PICPA,0,0,OTHER
tr|A0A1B2JEI6|A0A1B2JEI6_PICPA,0,0,OTHER
tr|A0A1B2JEI7|A0A1B2JEI7_PICPA,0,0,OTHER
tr|A0A1B2JEI9|A0A1B2JEI9_PICPA,0,0,OTHER
tr|A0A1B2JEJ2|A0A1B2JEJ2_PICPA,0,0,OTHER
tr|A0A1B2JEJ3|A0A1B2JEJ3_PICPA,0,0,OTHER
tr|A0A1B2JEJ4|A0A1B2JEJ4_PICPA,0,0,OTHER
tr|A0A1B2JEJ5|A0A1B2JEJ5_PICPA,0,0,OTHER
tr|A0A1B2JEJ6|A0A1B2JEJ6_PICPA,0,0,OTHER
tr|A0A1B2JEJ7|A0A1B2JEJ7_PICPA,0,0,OTHER
tr|A0A1B2JEK0|A0A1B2JEK0_PICPA,0,0,OTHER
tr|A0A1B2JEK6|A0A1B2JEK6_PICPA,0,0,OTHER
tr|A0A1B2JEK7|A0A1B2JEK7_PICPA,0,0,OTHER
tr|A0A1B2JEL0|A0A1B2JEL0_PICPA,0,0,OTHER
tr|A0A1B2JEL2|A0A1B2JEL2_PICPA,0,0,OTHER
tr|A0A1B2JEL7|A0A1B2JEL7_PICPA,0,0,OTHER
tr|A0A1B2JEL8|A0A1B2JEL8_PICPA,0,0,OTHER
tr|A0A1B2JEM0|A0A1B2JEM0_PICPA,0,0,OTHER
tr|A0A1B2JEM2|A0A1B2JEM2_PICPA,0,0,OTHER
tr|A0A1B2JEM6|A0A1B2JEM6_PICPA,0,0,OTHER
tr|A0A1B2JEM9|A0A1B2JEM9_PICPA,0,0,OTHER
tr|A0A1B2JEN0|A0A1B2JEN0_PICPA,0,0,OTHER
tr|A0A1B2JEN1|A0A1B2JEN1_PICPA,0,0,OTHER
tr|A0A1B2JEN2|A0A1B2JEN2_PICPA,0,0,OTHER
tr|A0A1B2JEN3|A0A1B2JEN3_PICPA,0,0,OTHER
tr|A0A1B2JEN4|A0A1B2JEN4_PICPA,0,0,OTHER
tr|A0A1B2JEN6|A0A1B2JEN6_PICPA,0,0,OTHER
tr|A0A1B2JEN9|A0A1B2JEN9_PICPA,0,0,OTHER
tr|A0A1B2JEP3|A0A1B2JEP3_PICPA,0,0,OTHER
tr|A0A1B2JEP4|A0A1B2JEP4_PICPA,0,0,OTHER
tr|A0A1B2JEP6|A0A1B2JEP6_PICPA,0,0,OTHER
tr|A0A1B2JEP7|A0A1B2JEP7_PICPA,0,0,OTHER
tr|A0A1B2JEQ0|A0A1B2JEQ0_PICPA,0,0,OTHER
tr|A0A1B2JEQ6|A0A1B2JEQ6_PICPA,0,0,OTHER
tr|A0A1B2JEQ8|A0A1B2JEQ8_PICPA,0,0,OTHER
tr|A0A1B2JEQ9|A0A1B2JEQ9_PICPA,0,0,OTHER
tr|A0A1B2JER0|A0A1B2JER0_PICPA,0,0,OTHER
tr|A0A1B2JER4|A0A1B2JER4_PICPA,0,0,OTHER
tr|A0A1B2JER5|A0A1B2JER5_PICPA,0,0,OTHER
tr|A0A1B2JER6|A0A1B2JER6_PICPA,0,0,OTHER
tr|A0A1B2JER7|A0A1B2JER7_PICPA,0,0,OTHER
tr|A0A1B2JER9|A0A1B2JER9_PICPA,0,0,OTHER
tr|A0A1B2JES2|A0A1B2JES2_PICPA,0,0,OTHER
tr|A0A1B2JES4|A0A1B2JES4_PICPA,0,0,OTHER
tr|A0A1B2JES7|A0A1B2JES7_PICPA,0,0,OTHER
tr|A0A1B2JET2|A0A1B2JET2_PICPA,0,0,OTHER
tr|A0A1B2JET4|A0A1B2JET4_PICPA,0,0,OTHER
tr|A0A1B2JET7|A0A1B2JET7_PICPA,0,0,OTHER
tr|A0A1B2JEU0|A0A1B2JEU0_PICPA,0,0,OTHER
tr|A0A1B2JEU3|A0A1B2JEU3_PICPA,0,0,OTHER
tr|A0A1B2JEU4|A0A1B2JEU4_PICPA,0,0,OTHER
tr|A0A1B2JEU6|A0A1B2JEU6_PICPA,0,0,OTHER
tr|A0A1B2JEU7|A0A1B2JEU7_PICPA,0,0,OTHER
tr|A0A1B2JEU8|A0A1B2JEU8_PICPA,0,0,OTHER
tr|A0A1B2JEV1|A0A1B2JEV1_PICPA,0,0,OTHER
tr|A0A1B2JEV5|A0A1B2JEV5_PICPA,0,0,OTHER
tr|A0A1B2JEV6|A0A1B2JEV6_PICPA,0,0,OTHER
tr|A0A1B2JEV7|A0A1B2JEV7_PICPA,0,0,OTHER
tr|A0A1B2JEW6|A0A1B2JEW6_PICPA,0,0,OTHER
tr|A0A1B2JEX1|A0A1B2JEX1_PICPA,0,0,OTHER
tr|A0A1B2JEX2|A0A1B2JEX2_PICPA,0,0,OTHER
tr|A0A1B2JEX5|A0A1B2JEX5_PICPA,0,0,OTHER
tr|A0A1B2JEX6|A0A1B2JEX6_PICPA,0,0,OTHER
tr|A0A1B2JEX8|A0A1B2JEX8_PICPA,0,0,OTHER
tr|A0A1B2JEX9|A0A1B2JEX9_PICPA,0,0,OTHER
tr|A0A1B2JEY2|A0A1B2JEY2_PICPA,0,0,OTHER
tr|A0A1B2JEY3|A0A1B2JEY3_PICPA,0,0,OTHER
tr|A0A1B2JEY4|A0A1B2JEY4_PICPA,0,0,OTHER
tr|A0A1B2JEY6|A0A1B2JEY6_PICPA,0,0,OTHER
tr|A0A1B2JEZ0|A0A1B2JEZ0_PICPA,0,0,OTHER
tr|A0A1B2JEZ1|A0A1B2JEZ1_PICPA,0,0,OTHER
tr|A0A1B2JEZ3|A0A1B2JEZ3_PICPA,0,0,OTHER
tr|A0A1B2JEZ9|A0A1B2JEZ9_PICPA,0,0,OTHER
tr|A0A1B2JF07|A0A1B2JF07_PICPA,0,0,OTHER
tr|A0A1B2JF09|A0A1B2JF09_PICPA,0,0,OTHER
tr|A0A1B2JF14|A0A1B2JF14_PICPA,0,0,OTHER
tr|A0A1B2JF15|A0A1B2JF15_PICPA,0,0,OTHER
tr|A0A1B2JF19|A0A1B2JF19_PICPA,0,0,OTHER
tr|A0A1B2JF21|A0A1B2JF21_PICPA,0,0,OTHER
tr|A0A1B2JF22|A0A1B2JF22_PICPA,0,0,OTHER
tr|A0A1B2JF23|A0A1B2JF23_PICPA,0,0,OTHER
tr|A0A1B2JF24|A0A1B2JF24_PICPA,0,0,OTHER
tr|A0A1B2JF26|A0A1B2JF26_PICPA,0,0,OTHER
tr|A0A1B2JF27|A0A1B2JF27_PICPA,0,0,OTHER
tr|A0A1B2JF34|A0A1B2JF34_PICPA,0,0,OTHER
tr|A0A1B2JF35|A0A1B2JF35_PICPA,0,0,OTHER
tr|A0A1B2JF37|A0A1B2JF37_PICPA,0,0,OTHER
tr|A0A1B2JF38|A0A1B2JF38_PICPA,0,0,OTHER
tr|A0A1B2JF40|A0A1B2JF40_PICPA,0,0,OTHER
tr|A0A1B2JF42|A0A1B2JF42_PICPA,0,0,OTHER
tr|A0A1B2JF43|A0A1B2JF43_PICPA,0,0,OTHER
tr|A0A1B2JF45|A0A1B2JF45_PICPA,0,0,OTHER
tr|A0A1B2JF48|A0A1B2JF48_PICPA,0,0,OTHER
tr|A0A1B2JF49|A0A1B2JF49_PICPA,0,0,OTHER
tr|A0A1B2JF51|A0A1B2JF51_PICPA,0,0,OTHER
tr|A0A1B2JF53|A0A1B2JF53_PICPA,0,0,OTHER
tr|A0A1B2JF54|A0A1B2JF54_PICPA,0,0,OTHER
tr|A0A1B2JF55|A0A1B2JF55_PICPA,0,0,OTHER
tr|A0A1B2JF57|A0A1B2JF57_PICPA,0,0,OTHER
tr|A0A1B2JF58|A0A1B2JF58_PICPA,0,0,OTHER
tr|A0A1B2JF59|A0A1B2JF59_PICPA,0,0,OTHER
tr|A0A1B2JF60|A0A1B2JF60_PICPA,0,0,OTHER
tr|A0A1B2JF61|A0A1B2JF61_PICPA,0,0,OTHER
tr|A0A1B2JF63|A0A1B2JF63_PICPA,0,0,OTHER
tr|A0A1B2JF64|A0A1B2JF64_PICPA,0,0,OTHER
tr|A0A1B2JF65|A0A1B2JF65_PICPA,0,0,OTHER
tr|A0A1B2JF67|A0A1B2JF67_PICPA,0,0,OTHER
tr|A0A1B2JF70|A0A1B2JF70_PICPA,0,0,OTHER
tr|A0A1B2JF71|A0A1B2JF71_PICPA,0,0,OTHER
tr|A0A1B2JF72|A0A1B2JF72_PICPA,0,0,OTHER
tr|A0A1B2JF73|A0A1B2JF73_PICPA,0,0,OTHER
tr|A0A1B2JF75|A0A1B2JF75_PICPA,0,0,OTHER
tr|A0A1B2JF76|A0A1B2JF76_PICPA,0,0,OTHER
tr|A0A1B2JF77|A0A1B2JF77_PICPA,0,0,OTHER
tr|A0A1B2JF78|A0A1B2JF78_PICPA,0,0,OTHER
tr|A0A1B2JF79|A0A1B2JF79_PICPA,0,0,OTHER
tr|A0A1B2JF85|A0A1B2JF85_PICPA,0,0,OTHER
tr|A0A1B2JF86|A0A1B2JF86_PICPA,0,0,OTHER
tr|A0A1B2JF90|A0A1B2JF90_PICPA,0,0,OTHER
tr|A0A1B2JF95|A0A1B2JF95_PICPA,0,0,OTHER
tr|A0A1B2JF98|A0A1B2JF98_PICPA,0,0,OTHER
tr|A0A1B2JF99|A0A1B2JF99_PICPA,0,0,OTHER
tr|A0A1B2JFA2|A0A1B2JFA2_PICPA,0,0,OTHER
tr|A0A1B2JFA3|A0A1B2JFA3_PICPA,0,0,OTHER
tr|A0A1B2JFA4|A0A1B2JFA4_PICPA,0,0,OTHER
tr|A0A1B2JFA6|A0A1B2JFA6_PICPA,0,0,OTHER
tr|A0A1B2JFA9|A0A1B2JFA9_PICPA,0,0,OTHER
tr|A0A1B2JFB0|A0A1B2JFB0_PICPA,0,0,OTHER
tr|A0A1B2JFB1|A0A1B2JFB1_PICPA,0,0,OTHER
tr|A0A1B2JFB3|A0A1B2JFB3_PICPA,0,0,OTHER
tr|A0A1B2JFB7|A0A1B2JFB7_PICPA,0,0,OTHER
tr|A0A1B2JFB8|A0A1B2JFB8_PICPA,0,0,OTHER
tr|A0A1B2JFC0|A0A1B2JFC0_PICPA,0,0,OTHER
tr|A0A1B2JFC1|A0A1B2JFC1_PICPA,0,0,OTHER
tr|A0A1B2JFC2|A0A1B2JFC2_PICPA,0,0,OTHER
tr|A0A1B2JFC7|A0A1B2JFC7_PICPA,0,0,OTHER
tr|A0A1B2JFC8|A0A1B2JFC8_PICPA,0,0,OTHER
tr|A0A1B2JFC9|A0A1B2JFC9_PICPA,0,0,OTHER
tr|A0A1B2JFD0|A0A1B2JFD0_PICPA,0,0,OTHER
tr|A0A1B2JFD3|A0A1B2JFD3_PICPA,0,0,OTHER
tr|A0A1B2JFD4|A0A1B2JFD4_PICPA,0,0,OTHER
tr|A0A1B2JFD7|A0A1B2JFD7_PICPA,0,0,OTHER
tr|A0A1B2JFD8|A0A1B2JFD8_PICPA,0,0,OTHER
tr|A0A1B2JFE3|A0A1B2JFE3_PICPA,0,0,OTHER
tr|A0A1B2JFE9|A0A1B2JFE9_PICPA,0,0,OTHER
tr|A0A1B2JFF0|A0A1B2JFF0_PICPA,0,0,OTHER
tr|A0A1B2JFF1|A0A1B2JFF1_PICPA,0,0,OTHER
tr|A0A1B2JFF2|A0A1B2JFF2_PICPA,0,0,OTHER
tr|A0A1B2JFF4|A0A1B2JFF4_PICPA,0,0,OTHER
tr|A0A1B2JFF7|A0A1B2JFF7_PICPA,0,0,OTHER
tr|A0A1B2JFF9|A0A1B2JFF9_PICPA,0,0,OTHER
tr|A0A1B2JFG2|A0A1B2JFG2_PICPA,0,0,OTHER
tr|A0A1B2JFG4|A0A1B2JFG4_PICPA,0,0,OTHER
tr|A0A1B2JFG6|A0A1B2JFG6_PICPA,0,0,OTHER
tr|A0A1B2JFG7|A0A1B2JFG7_PICPA,0,0,OTHER
tr|A0A1B2JFG8|A0A1B2JFG8_PICPA,0,0,OTHER
tr|A0A1B2JFG9|A0A1B2JFG9_PICPA,0,0,OTHER
tr|A0A1B2JFH0|A0A1B2JFH0_PICPA,0,0,OTHER
tr|A0A1B2JFH1|A0A1B2JFH1_PICPA,0,0,OTHER
tr|A0A1B2JFH2|A0A1B2JFH2_PICPA,0,0,OTHER
tr|A0A1B2JFH3|A0A1B2JFH3_PICPA,0,0,OTHER
tr|A0A1B2JFH6|A0A1B2JFH6_PICPA,0,0,OTHER
tr|A0A1B2JFH7|A0A1B2JFH7_PICPA,0,0,OTHER
tr|A0A1B2JFH8|A0A1B2JFH8_PICPA,0,0,OTHER
tr|A0A1B2JFH9|A0A1B2JFH9_PICPA,0,0,OTHER
tr|A0A1B2JFI1|A0A1B2JFI1_PICPA,0,0,OTHER
tr|A0A1B2JFI2|A0A1B2JFI2_PICPA,0,0,OTHER
tr|A0A1B2JFI3|A0A1B2JFI3_PICPA,0,0,OTHER
tr|A0A1B2JFI4|A0A1B2JFI4_PICPA,0,0,OTHER
tr|A0A1B2JFI7|A0A1B2JFI7_PICPA,0,0,OTHER
tr|A0A1B2JFJ0|A0A1B2JFJ0_PICPA,0,0,OTHER
tr|A0A1B2JFJ1|A0A1B2JFJ1_PICPA,0,0,OTHER
tr|A0A1B2JFJ6|A0A1B2JFJ6_PICPA,0,0,OTHER
tr|A0A1B2JFJ7|A0A1B2JFJ7_PICPA,0,0,OTHER
tr|A0A1B2JFJ8|A0A1B2JFJ8_PICPA,0,0,OTHER
tr|A0A1B2JFJ9|A0A1B2JFJ9_PICPA,0,0,OTHER
tr|A0A1B2JFK0|A0A1B2JFK0_PICPA,0,0,OTHER
tr|A0A1B2JFK1|A0A1B2JFK1_PICPA,0,0,OTHER
tr|A0A1B2JFK3|A0A1B2JFK3_PICPA,0,0,OTHER
tr|A0A1B2JFK4|A0A1B2JFK4_PICPA,0,0,OTHER
tr|A0A1B2JFK6|A0A1B2JFK6_PICPA,0,0,OTHER
tr|A0A1B2JFK7|A0A1B2JFK7_PICPA,0,0,OTHER
tr|A0A1B2JFK8|A0A1B2JFK8_PICPA,0,0,OTHER
tr|A0A1B2JFK9|A0A1B2JFK9_PICPA,0,0,OTHER
tr|A0A1B2JFL0|A0A1B2JFL0_PICPA,0,0,OTHER
tr|A0A1B2JFL1|A0A1B2JFL1_PICPA,0,0,OTHER
tr|A0A1B2JFL3|A0A1B2JFL3_PICPA,0,0,OTHER
tr|A0A1B2JFL4|A0A1B2JFL4_PICPA,0,0,OTHER
tr|A0A1B2JFL5|A0A1B2JFL5_PICPA,0,0,OTHER
tr|A0A1B2JFL7|A0A1B2JFL7_PICPA,0,0,OTHER
tr|A0A1B2JFL8|A0A1B2JFL8_PICPA,0,0,OTHER
tr|A0A1B2JFL9|A0A1B2JFL9_PICPA,0,0,OTHER
tr|A0A1B2JFM3|A0A1B2JFM3_PICPA,0,0,OTHER
tr|A0A1B2JFM4|A0A1B2JFM4_PICPA,0,0,OTHER
tr|A0A1B2JFM5|A0A1B2JFM5_PICPA,0,0,OTHER
tr|A0A1B2JFM9|A0A1B2JFM9_PICPA,0,0,OTHER
tr|A0A1B2JFN1|A0A1B2JFN1_PICPA,0,0,OTHER
tr|A0A1B2JFN2|A0A1B2JFN2_PICPA,0,0,OTHER
tr|A0A1B2JFN4|A0A1B2JFN4_PICPA,0,0,OTHER
tr|A0A1B2JFN5|A0A1B2JFN5_PICPA,0,0,OTHER
tr|A0A1B2JFN7|A0A1B2JFN7_PICPA,0,0,OTHER
tr|A0A1B2JFP0|A0A1B2JFP0_PICPA,0,0,OTHER
tr|A0A1B2JFP1|A0A1B2JFP1_PICPA,0,0,OTHER
tr|A0A1B2JFP4|A0A1B2JFP4_PICPA,0,0,OTHER
tr|A0A1B2JFP5|A0A1B2JFP5_PICPA,0,0,OTHER
tr|A0A1B2JFP8|A0A1B2JFP8_PICPA,0,0,OTHER
tr|A0A1B2JFP9|A0A1B2JFP9_PICPA,0,0,OTHER
tr|A0A1B2JFQ3|A0A1B2JFQ3_PICPA,0,0,OTHER
tr|A0A1B2JFQ4|A0A1B2JFQ4_PICPA,0,0,OTHER
tr|A0A1B2JFQ5|A0A1B2JFQ5_PICPA,0,0,OTHER
tr|A0A1B2JFQ8|A0A1B2JFQ8_PICPA,0,0,OTHER
tr|A0A1B2JFR1|A0A1B2JFR1_PICPA,0,0,OTHER
tr|A0A1B2JFR2|A0A1B2JFR2_PICPA,0,0,OTHER
tr|A0A1B2JFR4|A0A1B2JFR4_PICPA,0,0,OTHER
tr|A0A1B2JFR6|A0A1B2JFR6_PICPA,0,0,OTHER
tr|A0A1B2JFR7|A0A1B2JFR7_PICPA,0,0,OTHER
tr|A0A1B2JFR8|A0A1B2JFR8_PICPA,0,0,OTHER
tr|A0A1B2JFR9|A0A1B2JFR9_PICPA,0,0,OTHER
tr|A0A1B2JFS0|A0A1B2JFS0_PICPA,0,0,OTHER
tr|A0A1B2JFS1|A0A1B2JFS1_PICPA,0,0,OTHER
tr|A0A1B2JFS2|A0A1B2JFS2_PICPA,0,0,OTHER
tr|A0A1B2JFS4|A0A1B2JFS4_PICPA,0,0,OTHER
tr|A0A1B2JFS5|A0A1B2JFS5_PICPA,0,0,OTHER
tr|A0A1B2JFS8|A0A1B2JFS8_PICPA,0,0,OTHER
tr|A0A1B2JFS9|A0A1B2JFS9_PICPA,0,0,OTHER
tr|A0A1B2JFT1|A0A1B2JFT1_PICPA,0,0,OTHER
tr|A0A1B2JFT2|A0A1B2JFT2_PICPA,0,0,OTHER
tr|A0A1B2JFT3|A0A1B2JFT3_PICPA,0,0,OTHER
tr|A0A1B2JFT4|A0A1B2JFT4_PICPA,0,0,OTHER
tr|A0A1B2JFT6|A0A1B2JFT6_PICPA,0,0,OTHER
tr|A0A1B2JFT7|A0A1B2JFT7_PICPA,0,0,OTHER
tr|A0A1B2JFU0|A0A1B2JFU0_PICPA,0,0,OTHER
tr|A0A1B2JFU2|A0A1B2JFU2_PICPA,0,0,OTHER
tr|A0A1B2JFU3|A0A1B2JFU3_PICPA,0,0,OTHER
tr|A0A1B2JFV1|A0A1B2JFV1_PICPA,0,0,OTHER
tr|A0A1B2JFV4|A0A1B2JFV4_PICPA,0,0,OTHER
tr|A0A1B2JFV5|A0A1B2JFV5_PICPA,0,0,OTHER
tr|A0A1B2JFV6|A0A1B2JFV6_PICPA,0,0,OTHER
tr|A0A1B2JFV7|A0A1B2JFV7_PICPA,0,0,OTHER
tr|A0A1B2JFV8|A0A1B2JFV8_PICPA,0,0,OTHER
tr|A0A1B2JFW0|A0A1B2JFW0_PICPA,0,0,OTHER
tr|A0A1B2JFW1|A0A1B2JFW1_PICPA,0,0,OTHER
tr|A0A1B2JFW5|A0A1B2JFW5_PICPA,0,0,OTHER
tr|A0A1B2JFW7|A0A1B2JFW7_PICPA,0,0,OTHER
tr|A0A1B2JFW9|A0A1B2JFW9_PICPA,0,0,OTHER
tr|A0A1B2JFX1|A0A1B2JFX1_PICPA,0,0,OTHER
tr|A0A1B2JFX4|A0A1B2JFX4_PICPA,0,0,OTHER
tr|A0A1B2JFX8|A0A1B2JFX8_PICPA,0,0,OTHER
tr|A0A1B2JFY1|A0A1B2JFY1_PICPA,0,0,OTHER
tr|A0A1B2JFY2|A0A1B2JFY2_PICPA,0,0,OTHER
tr|A0A1B2JFY6|A0A1B2JFY6_PICPA,0,0,OTHER
tr|A0A1B2JFY7|A0A1B2JFY7_PICPA,0,0,OTHER
tr|A0A1B2JFZ4|A0A1B2JFZ4_PICPA,0,0,OTHER
tr|A0A1B2JFZ6|A0A1B2JFZ6_PICPA,0,0,OTHER
tr|A0A1B2JFZ7|A0A1B2JFZ7_PICPA,0,0,OTHER
tr|A0A1B2JG01|A0A1B2JG01_PICPA,0,0,OTHER
tr|A0A1B2JG04|A0A1B2JG04_PICPA,0,0,OTHER
tr|A0A1B2JG05|A0A1B2JG05_PICPA,0,0,OTHER
tr|A0A1B2JG06|A0A1B2JG06_PICPA,0,0,OTHER
tr|A0A1B2JG07|A0A1B2JG07_PICPA,0,0,OTHER
tr|A0A1B2JG09|A0A1B2JG09_PICPA,0,0,OTHER
tr|A0A1B2JG12|A0A1B2JG12_PICPA,0,0,OTHER
tr|A0A1B2JG13|A0A1B2JG13_PICPA,0,0,OTHER
tr|A0A1B2JG14|A0A1B2JG14_PICPA,0,0,OTHER
tr|A0A1B2JG15|A0A1B2JG15_PICPA,0,0,OTHER
tr|A0A1B2JG16|A0A1B2JG16_PICPA,0,0,OTHER
tr|A0A1B2JG18|A0A1B2JG18_PICPA,0,0,OTHER
tr|A0A1B2JG20|A0A1B2JG20_PICPA,0,0,OTHER
tr|A0A1B2JG22|A0A1B2JG22_PICPA,0,0,OTHER
tr|A0A1B2JG26|A0A1B2JG26_PICPA,0,0,OTHER
tr|A0A1B2JG27|A0A1B2JG27_PICPA,0,0,OTHER
tr|A0A1B2JG29|A0A1B2JG29_PICPA,0,0,OTHER
tr|A0A1B2JG32|A0A1B2JG32_PICPA,0,0,OTHER
tr|A0A1B2JG39|A0A1B2JG39_PICPA,0,0,OTHER
tr|A0A1B2JG43|A0A1B2JG43_PICPA,0,0,OTHER
tr|A0A1B2JG44|A0A1B2JG44_PICPA,0,0,OTHER
tr|A0A1B2JG45|A0A1B2JG45_PICPA,0,0,OTHER
tr|A0A1B2JG48|A0A1B2JG48_PICPA,0,0,OTHER
tr|A0A1B2JG49|A0A1B2JG49_PICPA,0,0,OTHER
tr|A0A1B2JG50|A0A1B2JG50_PICPA,0,0,OTHER
tr|A0A1B2JG51|A0A1B2JG51_PICPA,0,0,OTHER
tr|A0A1B2JG52|A0A1B2JG52_PICPA,0,0,OTHER
tr|A0A1B2JG53|A0A1B2JG53_PICPA,0,0,OTHER
tr|A0A1B2JG58|A0A1B2JG58_PICPA,0,0,OTHER
tr|A0A1B2JG61|A0A1B2JG61_PICPA,0,0,OTHER
tr|A0A1B2JG63|A0A1B2JG63_PICPA,0,0,OTHER
tr|A0A1B2JG64|A0A1B2JG64_PICPA,0,0,OTHER
tr|A0A1B2JG66|A0A1B2JG66_PICPA,0,0,OTHER
tr|A0A1B2JG68|A0A1B2JG68_PICPA,0,0,OTHER
tr|A0A1B2JG70|A0A1B2JG70_PICPA,0,0,OTHER
tr|A0A1B2JG74|A0A1B2JG74_PICPA,0,0,OTHER
tr|A0A1B2JG75|A0A1B2JG75_PICPA,0,0,OTHER
tr|A0A1B2JG77|A0A1B2JG77_PICPA,0,0,OTHER
tr|A0A1B2JG80|A0A1B2JG80_PICPA,0,0,OTHER
tr|A0A1B2JG83|A0A1B2JG83_PICPA,0,0,OTHER
tr|A0A1B2JG84|A0A1B2JG84_PICPA,0,0,OTHER
tr|A0A1B2JG85|A0A1B2JG85_PICPA,0,0,OTHER
tr|A0A1B2JG86|A0A1B2JG86_PICPA,0,0,OTHER
tr|A0A1B2JG87|A0A1B2JG87_PICPA,0,0,OTHER
tr|A0A1B2JG88|A0A1B2JG88_PICPA,0,0,OTHER
tr|A0A1B2JG89|A0A1B2JG89_PICPA,0,0,OTHER
tr|A0A1B2JG91|A0A1B2JG91_PICPA,0,0,OTHER
tr|A0A1B2JG94|A0A1B2JG94_PICPA,0,0,OTHER
tr|A0A1B2JG95|A0A1B2JG95_PICPA,0,0,OTHER
tr|A0A1B2JG97|A0A1B2JG97_PICPA,0,0,OTHER
tr|A0A1B2JGA1|A0A1B2JGA1_PICPA,0,0,OTHER
tr|A0A1B2JGA2|A0A1B2JGA2_PICPA,0,0,OTHER
tr|A0A1B2JGA5|A0A1B2JGA5_PICPA,0,0,OTHER
tr|A0A1B2JGA6|A0A1B2JGA6_PICPA,0,0,OTHER
tr|A0A1B2JGA8|A0A1B2JGA8_PICPA,0,0,OTHER
tr|A0A1B2JGA9|A0A1B2JGA9_PICPA,0,0,OTHER
